number_of_steps avg_p1 avg_p2
1000 -0.3333333333333333 -0.3333333333333333
2000 0.3333333333333333 0.0
3000 1.0 0.0
4000 1.0 -0.3333333333333333
5000 1.0 -1.0
6000 1.0 0.3333333333333333
7000 1.0 0.0
8000 0.3333333333333333 -0.3333333333333333
9000 1.0 0.3333333333333333
10000 -0.3333333333333333 0.0
11000 1.0 0.0
12000 -0.3333333333333333 0.0
13000 0.3333333333333333 0.0
14000 1.0 0.0
15000 1.0 1.0
16000 0.3333333333333333 0.6666666666666666
17000 1.0 0.0
18000 1.0 -0.6666666666666666
19000 1.0 0.3333333333333333
20000 1.0 0.0
21000 1.0 0.3333333333333333
22000 0.3333333333333333 0.6666666666666666
23000 1.0 0.0
24000 0.3333333333333333 -0.3333333333333333
25000 0.3333333333333333 -0.6666666666666666
26000 0.3333333333333333 -0.3333333333333333
27000 0.3333333333333333 0.0
28000 0.3333333333333333 0.3333333333333333
29000 0.3333333333333333 -0.3333333333333333
30000 1.0 -0.3333333333333333
31000 0.3333333333333333 0.0
32000 1.0 0.3333333333333333
33000 1.0 -0.3333333333333333
34000 1.0 0.0
35000 -0.3333333333333333 0.0
36000 1.0 0.3333333333333333
37000 0.3333333333333333 0.6666666666666666
38000 0.3333333333333333 0.0
39000 0.3333333333333333 -0.3333333333333333
40000 -0.3333333333333333 0.3333333333333333
41000 1.0 -0.3333333333333333
42000 0.3333333333333333 -0.3333333333333333
43000 -0.3333333333333333 0.0
44000 0.3333333333333333 -0.3333333333333333
45000 0.3333333333333333 0.3333333333333333
46000 0.3333333333333333 -0.3333333333333333
47000 -0.3333333333333333 0.3333333333333333
48000 0.3333333333333333 -0.3333333333333333
49000 1.0 0.0
50000 0.3333333333333333 -0.3333333333333333
51000 0.3333333333333333 0.0
52000 -0.3333333333333333 -0.3333333333333333
53000 0.3333333333333333 0.0
54000 0.3333333333333333 -0.3333333333333333
55000 1.0 0.0
56000 0.3333333333333333 0.6666666666666666
57000 0.3333333333333333 -0.3333333333333333
58000 1.0 -1.0
59000 1.0 0.0
60000 0.3333333333333333 0.6666666666666666
61000 0.3333333333333333 -0.6666666666666666
62000 0.3333333333333333 -0.3333333333333333
63000 1.0 0.6666666666666666
64000 -0.3333333333333333 0.0
65000 0.3333333333333333 0.3333333333333333
66000 1.0 -0.3333333333333333
67000 0.3333333333333333 0.6666666666666666
68000 1.0 0.0
69000 1.0 0.0
70000 1.0 -0.6666666666666666
71000 1.0 0.6666666666666666
72000 0.3333333333333333 0.0
73000 0.3333333333333333 0.3333333333333333
74000 1.0 0.3333333333333333
75000 1.0 0.3333333333333333
76000 1.0 -0.3333333333333333
77000 0.3333333333333333 0.3333333333333333
78000 1.0 -0.6666666666666666
79000 0.3333333333333333 0.3333333333333333
80000 1.0 0.6666666666666666
81000 0.3333333333333333 -0.3333333333333333
82000 0.3333333333333333 0.0
83000 0.3333333333333333 0.0
84000 0.3333333333333333 0.0
85000 0.3333333333333333 -0.3333333333333333
86000 0.3333333333333333 -0.3333333333333333
87000 1.0 -0.3333333333333333
88000 0.3333333333333333 0.6666666666666666
89000 1.0 0.6666666666666666
90000 1.0 -0.6666666666666666
91000 1.0 0.3333333333333333
92000 1.0 0.3333333333333333
93000 1.0 0.3333333333333333
94000 1.0 0.3333333333333333
95000 0.3333333333333333 -0.6666666666666666
96000 0.3333333333333333 0.0
97000 0.3333333333333333 0.0
98000 0.3333333333333333 0.0
99000 1.0 -0.3333333333333333
100000 0.3333333333333333 0.3333333333333333
101000 -0.3333333333333333 0.0
102000 1.0 -0.3333333333333333
103000 0.3333333333333333 -0.3333333333333333
104000 0.3333333333333333 0.6666666666666666
105000 0.3333333333333333 -0.3333333333333333
106000 1.0 -0.6666666666666666
107000 -0.3333333333333333 0.0
108000 -0.3333333333333333 0.0
109000 0.3333333333333333 0.3333333333333333
110000 0.3333333333333333 0.0
111000 0.3333333333333333 -0.3333333333333333
112000 0.3333333333333333 0.0
113000 0.3333333333333333 0.0
114000 1.0 -0.3333333333333333
115000 0.3333333333333333 0.0
116000 1.0 1.0
117000 0.3333333333333333 -0.3333333333333333
118000 0.3333333333333333 0.6666666666666666
119000 1.0 0.0
120000 -0.3333333333333333 -0.3333333333333333
121000 -0.3333333333333333 0.3333333333333333
122000 1.0 0.6666666666666666
123000 0.3333333333333333 -0.3333333333333333
124000 0.3333333333333333 0.0
125000 0.3333333333333333 0.0
126000 0.3333333333333333 0.6666666666666666
127000 0.3333333333333333 -0.3333333333333333
128000 0.3333333333333333 0.0
129000 1.0 0.3333333333333333
130000 -0.3333333333333333 -0.3333333333333333
131000 0.3333333333333333 0.0
132000 -0.3333333333333333 0.3333333333333333
133000 0.3333333333333333 0.0
134000 0.3333333333333333 0.0
135000 0.3333333333333333 -0.3333333333333333
136000 1.0 0.0
137000 0.3333333333333333 -0.3333333333333333
138000 1.0 0.3333333333333333
139000 0.3333333333333333 0.0
140000 0.3333333333333333 -0.6666666666666666
141000 0.3333333333333333 0.6666666666666666
142000 0.3333333333333333 0.0
143000 0.3333333333333333 -0.3333333333333333
144000 0.3333333333333333 0.0
145000 0.3333333333333333 0.0
146000 1.0 0.3333333333333333
147000 -0.3333333333333333 -0.3333333333333333
148000 0.3333333333333333 0.3333333333333333
149000 -0.3333333333333333 -0.3333333333333333
150000 1.0 -0.3333333333333333
151000 0.3333333333333333 0.3333333333333333
152000 1.0 0.3333333333333333
153000 -0.3333333333333333 0.0
154000 0.3333333333333333 0.0
155000 0.3333333333333333 0.6666666666666666
156000 1.0 1.0
157000 1.0 0.3333333333333333
158000 0.3333333333333333 0.0
159000 0.3333333333333333 0.0
160000 0.3333333333333333 0.3333333333333333
161000 0.3333333333333333 0.3333333333333333
162000 1.0 0.6666666666666666
163000 0.3333333333333333 0.3333333333333333
164000 0.3333333333333333 0.0
165000 0.3333333333333333 0.3333333333333333
166000 1.0 0.0
167000 1.0 0.0
168000 1.0 0.0
169000 -0.3333333333333333 0.0
170000 0.3333333333333333 -0.3333333333333333
171000 -0.3333333333333333 0.0
172000 -0.3333333333333333 0.0
173000 0.3333333333333333 0.0
174000 0.3333333333333333 -0.3333333333333333
175000 1.0 -0.3333333333333333
176000 1.0 0.3333333333333333
177000 -0.3333333333333333 -0.3333333333333333
178000 1.0 -0.3333333333333333
179000 0.3333333333333333 0.3333333333333333
180000 0.3333333333333333 0.3333333333333333
181000 -0.3333333333333333 0.0
182000 0.3333333333333333 0.3333333333333333
183000 0.3333333333333333 0.6666666666666666
184000 0.3333333333333333 0.6666666666666666
185000 -0.3333333333333333 0.0
186000 0.3333333333333333 0.3333333333333333
187000 1.0 0.0
188000 0.3333333333333333 0.0
189000 1.0 0.6666666666666666
190000 1.0 -0.3333333333333333
191000 0.3333333333333333 -0.3333333333333333
192000 1.0 0.0
193000 0.3333333333333333 0.0
194000 0.3333333333333333 0.6666666666666666
195000 0.3333333333333333 0.0
196000 1.0 0.0
197000 0.3333333333333333 0.6666666666666666
198000 -0.3333333333333333 0.3333333333333333
199000 0.3333333333333333 -0.6666666666666666
200000 0.3333333333333333 0.0
201000 0.3333333333333333 0.0
202000 0.3333333333333333 -0.3333333333333333
203000 0.3333333333333333 0.0
204000 0.3333333333333333 -0.6666666666666666
205000 -0.3333333333333333 0.0
206000 1.0 0.6666666666666666
207000 1.0 -1.0
208000 -0.3333333333333333 -0.3333333333333333
209000 1.0 -0.3333333333333333
210000 1.0 0.6666666666666666
211000 1.0 0.0
212000 0.3333333333333333 0.6666666666666666
213000 0.3333333333333333 -0.6666666666666666
214000 -0.3333333333333333 -0.3333333333333333
215000 1.0 -0.3333333333333333
216000 0.3333333333333333 0.0
217000 0.3333333333333333 -0.6666666666666666
218000 -0.3333333333333333 0.0
219000 -0.3333333333333333 -0.3333333333333333
220000 1.0 0.3333333333333333
221000 -0.3333333333333333 -0.3333333333333333
222000 1.0 -0.3333333333333333
223000 -0.3333333333333333 0.0
224000 0.3333333333333333 -0.3333333333333333
225000 0.3333333333333333 0.6666666666666666
226000 1.0 -0.6666666666666666
227000 1.0 0.0
228000 0.3333333333333333 0.3333333333333333
229000 0.3333333333333333 0.0
230000 0.3333333333333333 0.6666666666666666
231000 0.3333333333333333 -0.3333333333333333
232000 1.0 0.3333333333333333
233000 0.3333333333333333 0.3333333333333333
234000 -0.3333333333333333 0.0
235000 -0.3333333333333333 -0.3333333333333333
236000 1.0 -0.3333333333333333
237000 0.3333333333333333 0.3333333333333333
238000 -0.3333333333333333 0.3333333333333333
239000 0.3333333333333333 0.0
240000 0.3333333333333333 0.0
241000 0.3333333333333333 0.0
242000 1.0 0.6666666666666666
243000 1.0 0.0
244000 1.0 0.3333333333333333
245000 1.0 0.0
246000 0.3333333333333333 -0.6666666666666666
247000 0.3333333333333333 0.6666666666666666
248000 1.0 -1.0
249000 1.0 0.6666666666666666
250000 0.3333333333333333 -0.3333333333333333
251000 0.3333333333333333 0.3333333333333333
252000 0.3333333333333333 -0.3333333333333333
253000 -0.3333333333333333 0.0
254000 0.3333333333333333 -0.6666666666666666
255000 1.0 0.3333333333333333
256000 0.3333333333333333 -0.6666666666666666
257000 -0.3333333333333333 0.0
258000 0.3333333333333333 0.3333333333333333
259000 1.0 0.0
260000 0.3333333333333333 0.3333333333333333
261000 1.0 -0.6666666666666666
262000 1.0 0.3333333333333333
263000 0.3333333333333333 0.0
264000 -0.3333333333333333 0.3333333333333333
265000 0.3333333333333333 -0.3333333333333333
266000 0.3333333333333333 0.3333333333333333
267000 0.3333333333333333 -0.6666666666666666
268000 1.0 0.0
269000 0.3333333333333333 -0.3333333333333333
270000 0.3333333333333333 -0.3333333333333333
271000 -0.3333333333333333 -0.3333333333333333
272000 1.0 0.0
273000 0.3333333333333333 -0.3333333333333333
274000 0.3333333333333333 0.6666666666666666
275000 -0.3333333333333333 0.3333333333333333
276000 1.0 0.0
277000 0.3333333333333333 0.3333333333333333
278000 0.3333333333333333 0.3333333333333333
279000 0.3333333333333333 0.0
280000 1.0 0.0
281000 1.0 0.6666666666666666
282000 0.3333333333333333 0.3333333333333333
283000 1.0 0.3333333333333333
284000 -0.3333333333333333 -0.3333333333333333
285000 -0.3333333333333333 -0.3333333333333333
286000 0.3333333333333333 0.0
287000 -0.3333333333333333 0.0
288000 -0.3333333333333333 0.0
289000 1.0 0.3333333333333333
290000 0.3333333333333333 0.0
291000 0.3333333333333333 0.0
292000 1.0 0.0
293000 1.0 0.3333333333333333
294000 0.3333333333333333 -0.3333333333333333
295000 0.3333333333333333 -0.6666666666666666
296000 0.3333333333333333 0.0
297000 0.3333333333333333 -0.6666666666666666
298000 1.0 0.3333333333333333
299000 0.3333333333333333 0.0
300000 0.3333333333333333 0.3333333333333333
301000 1.0 -0.6666666666666666
302000 1.0 0.0
303000 0.3333333333333333 -0.3333333333333333
304000 0.3333333333333333 0.0
305000 1.0 -0.3333333333333333
306000 1.0 -0.3333333333333333
307000 0.3333333333333333 -0.3333333333333333
308000 1.0 0.3333333333333333
309000 0.3333333333333333 0.0
310000 1.0 0.3333333333333333
311000 0.3333333333333333 0.0
312000 0.3333333333333333 -0.6666666666666666
313000 1.0 0.0
314000 1.0 -0.6666666666666666
315000 -0.3333333333333333 0.0
316000 0.3333333333333333 -0.3333333333333333
317000 0.3333333333333333 0.3333333333333333
318000 1.0 0.0
319000 1.0 -0.3333333333333333
320000 0.3333333333333333 -0.3333333333333333
321000 0.3333333333333333 -0.6666666666666666
322000 1.0 0.3333333333333333
323000 0.3333333333333333 0.6666666666666666
324000 0.3333333333333333 0.0
325000 0.3333333333333333 0.6666666666666666
326000 1.0 -0.6666666666666666
327000 1.0 0.3333333333333333
328000 1.0 0.3333333333333333
329000 0.3333333333333333 -0.3333333333333333
330000 0.3333333333333333 0.3333333333333333
331000 0.3333333333333333 0.3333333333333333
332000 1.0 0.3333333333333333
333000 -0.3333333333333333 0.0
334000 -0.3333333333333333 -0.3333333333333333
335000 -0.3333333333333333 0.3333333333333333
336000 1.0 0.3333333333333333
337000 1.0 -0.3333333333333333
338000 0.3333333333333333 0.0
339000 1.0 -0.3333333333333333
340000 0.3333333333333333 0.0
341000 1.0 -0.6666666666666666
342000 0.3333333333333333 0.0
343000 1.0 0.0
344000 0.3333333333333333 -0.3333333333333333
345000 0.3333333333333333 0.3333333333333333
346000 0.3333333333333333 0.6666666666666666
347000 0.3333333333333333 0.0
348000 0.3333333333333333 0.3333333333333333
349000 -0.3333333333333333 0.3333333333333333
350000 0.3333333333333333 0.0
351000 -0.3333333333333333 -0.3333333333333333
352000 1.0 -0.3333333333333333
353000 0.3333333333333333 -0.3333333333333333
354000 -0.3333333333333333 0.0
355000 0.3333333333333333 -0.3333333333333333
356000 1.0 0.3333333333333333
357000 1.0 0.6666666666666666
358000 1.0 0.0
359000 1.0 0.3333333333333333
360000 -0.3333333333333333 -0.3333333333333333
361000 -0.3333333333333333 0.0
362000 0.3333333333333333 0.3333333333333333
363000 1.0 -0.3333333333333333
364000 0.3333333333333333 0.6666666666666666
365000 -0.3333333333333333 -0.3333333333333333
366000 0.3333333333333333 -0.6666666666666666
367000 0.3333333333333333 0.0
368000 0.3333333333333333 -0.3333333333333333
369000 -0.3333333333333333 0.0
370000 -1.0 0.0
